id,artist_name,song_title,lyrics,parent_id,chunk_order,primary_emotion,secondary_emotion,tertiary_emotion,classification_result
Post Malone|||Honest|||156|||3,Post Malone,Honest,"Money, monies on me and yeah I want it, yeah
My lil' mama, she say she want it, yeah
Hunnid monies on me, it's in the 'Rarri, yeah
I know ya
<\Lyric>```",Post Malone|||Honest|||156,3,approval,desire,annoyance,"[{'label': 'neutral', 'score': 0.9164750576019287}, {'label': 'approval', 'score': 0.04708123207092285}, {'label': 'desire', 'score': 0.011529594659805298}, {'label': 'annoyance', 'score': 0.00724541861563921}, {'label': 'realization', 'score': 0.0060475049540400505}, {'label': 'optimism', 'score': 0.005272318609058857}]"
Post Malone|||I Like You (A Happier Song) [Mixed]|||157|||0,Post Malone,I Like You (A Happier Song) [Mixed],"```
<Artist name> Post Malone <\Artist>
<Song title> I Like You (A Happier Song) [Mixed] <\Song title>
<Lyric> 
Ooh, girl, I like you, I do
I wanna be your friend, go shoppin' in a Benz
I like you, I do
I'll hit you when I land, can you fit me in your plans?
I like you, I do
We went to bed in France, then we woke up in Japan
I like you, I do (I do, mm)",Post Malone|||I Like You (A Happier Song) [Mixed]|||157,0,love,curiosity,approval,"[{'label': 'love', 'score': 0.943310022354126}, {'label': 'curiosity', 'score': 0.0711083859205246}, {'label': 'approval', 'score': 0.05287560820579529}, {'label': 'admiration', 'score': 0.04825777933001518}, {'label': 'desire', 'score': 0.024589911103248596}, {'label': 'joy', 'score': 0.022169556468725204}]"
Post Malone|||I Like You (A Happier Song) [Mixed]|||157|||1,Post Malone,I Like You (A Happier Song) [Mixed],"Oh, girl, I know you only like it fancy (Fancy)
So, I pull up in that Maybach Candy
Yeah, your boyfriend'll never understand me (Understand)
'Cause I'm 'bout to pull his girl like a hammy, hammy (Wow)
Let's take a lil' dip, lil' lady, hit PCH, 180
Hey, I've been thinkin' lately
That I need someone to save me
Now that I'm famous, I got **** all around me
But I need a good girl, I need someone to ground me
So, please be truе, don't **** around with me
I need someone to sharе this heart with me
Fill you up, then run it back again (Run it back again)",Post Malone|||I Like You (A Happier Song) [Mixed]|||157,1,desire,approval,annoyance,"[{'label': 'neutral', 'score': 0.42606472969055176}, {'label': 'desire', 'score': 0.3549984395503998}, {'label': 'approval', 'score': 0.040966346859931946}, {'label': 'annoyance', 'score': 0.039504263550043106}, {'label': 'caring', 'score': 0.01647467166185379}, {'label': 'disappointment', 'score': 0.012283973395824432}]"
Post Malone|||I Like You (A Happier Song) [Mixed]|||157|||2,Post Malone,I Like You (A Happier Song) [Mixed],"Ooh, girl, I like you, I do (I do)
I wanna be your friend, go shoppin' in a Benz (Woo)
I like you, I do (I do)
I'll hit you when I land, can you fit me in your plans?
I like you, I do (I do)
We went to bed in France, then we woke up in Japan
I like you, I do (Mm, mm, I do)",Post Malone|||I Like You (A Happier Song) [Mixed]|||157,2,love,curiosity,approval,"[{'label': 'love', 'score': 0.9406316876411438}, {'label': 'curiosity', 'score': 0.09085798263549805}, {'label': 'approval', 'score': 0.060833267867565155}, {'label': 'admiration', 'score': 0.05103439837694168}, {'label': 'desire', 'score': 0.02927791140973568}, {'label': 'joy', 'score': 0.022710001096129417}]"
Post Malone|||I Like You (A Happier Song) [Mixed]|||157|||3,Post Malone,I Like You (A Happier Song) [Mixed],"Let me know when you're free
'Cause I been tryna hit it all week, babe
Why you actin' all sweet?
I know that you want little ol' me
I get a little OD, but ain't **** new to a freak
Let me drop bands, put a jewel in ya teeth
He love the way I drip, turn that pool to the beach
And I coulda copped a Birkin but I cop Celine
Why we got the same taste for the finer things?
Brand new **** with the same old team
Now he got me on a leash 'cause he said no strings
You know I'm cool with that
Stole the ****, you ain't get sued for that (Get sued, sued)
Wonder what a **** might do for that (Do, might do)
I could be your Chaka, where Rufus at? (Where?)
80 in the Benz when that roof go back, ayy
They don't wanna see us get too attached
I just got a feelin' that we might be friends for a long, long time
You don't mind and you know I like you for that",Post Malone|||I Like You (A Happier Song) [Mixed]|||157,3,love,curiosity,approval,"[{'label': 'love', 'score': 0.2955458462238312}, {'label': 'neutral', 'score': 0.2811444103717804}, {'label': 'curiosity', 'score': 0.233380526304245}, {'label': 'approval', 'score': 0.06868813186883926}, {'label': 'excitement', 'score': 0.03190291300415993}, {'label': 'confusion', 'score': 0.025669435039162636}]"
Post Malone|||I Like You (A Happier Song) [Mixed]|||157|||4,Post Malone,I Like You (A Happier Song) [Mixed],"Ooh, girl, I like you, I do (I do)
I wanna be your friend, go shoppin' in a Benz
I like you, I do (I do)
I'll hit you when I land, can you fit me in your plans? (Baby, yeah)
I like you, I do (I do)
We went to bed in France, then we woke up in Japan
I like you, I do (I do, mm, I do)",Post Malone|||I Like You (A Happier Song) [Mixed]|||157,4,love,curiosity,approval,"[{'label': 'love', 'score': 0.9372612237930298}, {'label': 'curiosity', 'score': 0.08239719271659851}, {'label': 'approval', 'score': 0.06998041272163391}, {'label': 'admiration', 'score': 0.0501851961016655}, {'label': 'desire', 'score': 0.026929449290037155}, {'label': 'optimism', 'score': 0.02165715955197811}]"
Post Malone|||I Like You (A Happier Song) [Mixed]|||157|||5,Post Malone,I Like You (A Happier Song) [Mixed],"I just want you, I just want you
Your heart's so big, but that **** is huge
Just want you
Oh, baby, do you like me too? Ooh, ooh (Yeah, I like you too)",Post Malone|||I Like You (A Happier Song) [Mixed]|||157,5,love,desire,approval,"[{'label': 'love', 'score': 0.885664165019989}, {'label': 'desire', 'score': 0.22306643426418304}, {'label': 'approval', 'score': 0.048498235642910004}, {'label': 'curiosity', 'score': 0.04776608943939209}, {'label': 'admiration', 'score': 0.0391429141163826}, {'label': 'neutral', 'score': 0.028820825740695}]"
Post Malone|||I Like You (A Happier Song) [Mixed]|||157|||6,Post Malone,I Like You (A Happier Song) [Mixed],"Girl, I like you, I do (I do)
I wanna be your friend, go shoppin' in a Benz
I like you, I do (I do, mm, I do)",Post Malone|||I Like You (A Happier Song) [Mixed]|||157,6,love,admiration,approval,"[{'label': 'love', 'score': 0.9520576000213623}, {'label': 'admiration', 'score': 0.05970704182982445}, {'label': 'approval', 'score': 0.041954830288887024}, {'label': 'desire', 'score': 0.031393863260746}, {'label': 'optimism', 'score': 0.022414645180106163}, {'label': 'joy', 'score': 0.015637798234820366}]"
Post Malone|||I Like You (A Happier Song) [Mixed]|||157|||7,Post Malone,I Like You (A Happier Song) [Mixed],"I like you
Kido, Kido
Kido on the beat, better run it back
<\Lyric>```",Post Malone|||I Like You (A Happier Song) [Mixed]|||157,7,love,approval,admiration,"[{'label': 'love', 'score': 0.8081088662147522}, {'label': 'neutral', 'score': 0.10369787365198135}, {'label': 'approval', 'score': 0.07927219569683075}, {'label': 'admiration', 'score': 0.041210513561964035}, {'label': 'optimism', 'score': 0.02222183533012867}, {'label': 'caring', 'score': 0.015208612196147442}]"
Post Malone|||Come Home Soon|||158|||0,Post Malone,Come Home Soon,"```
<Artist name> Post Malone <\Artist>
<Song title> Come Home Soon <\Song title>
<Lyric> 
Uh-du-du, uh-du-du‚ uh-du-du‚ uh-du-du
Hey‚ remember the time you drove all night?
Ooh-ooh, ooh-ooh
Night, night‚ night, night, yeah‚ yeah
Ayy, ayy, ayy",Post Malone|||Come Home Soon|||158,0,excitement,curiosity,surprise,"[{'label': 'neutral', 'score': 0.3681207001209259}, {'label': 'excitement', 'score': 0.22061309218406677}, {'label': 'curiosity', 'score': 0.1776304394006729}, {'label': 'surprise', 'score': 0.038287509232759476}, {'label': 'joy', 'score': 0.035106465220451355}, {'label': 'approval', 'score': 0.03113587386906147}]"
Post Malone|||Come Home Soon|||158|||1,Post Malone,Come Home Soon,"They say love is blind, I can't do the time
I want a watch, this kind, but they don't know buyin'
With a bottle of Synthroid, can I buy it? I don't know
Ayy, hey, ayy
When I came up the top, when I came up from the bottom
And you was right there, I tell you, I saw you
And all of my diamonds shinin' even when I was
Was stuck in the dirt, you said it was
Ayy, they said it wouldn't hurt when you go
But I don't even know anymore
I'm so gone on a forty, yeah, you know
Yeah, ayy, hey
It's a moonshine, it's a moon-vibe
I was on my grind all the damn time
When I was away, you was on my mind",Post Malone|||Come Home Soon|||158,1,confusion,annoyance,curiosity,"[{'label': 'neutral', 'score': 0.6116716265678406}, {'label': 'confusion', 'score': 0.17691263556480408}, {'label': 'annoyance', 'score': 0.0702608972787857}, {'label': 'curiosity', 'score': 0.05515862628817558}, {'label': 'disappointment', 'score': 0.05326734483242035}, {'label': 'realization', 'score': 0.024026647210121155}]"
Post Malone|||Come Home Soon|||158|||2,Post Malone,Come Home Soon,"Ayy, I gotta do what I gotta do
But I'ma, I'ma come home soon
I'ma come home soon, I'ma come
Ayy, I gotta do, yeah
Ayy, gotta do what I gotta do
I'ma come home, I'ma come home soon
Believe that's true
Ayy",Post Malone|||Come Home Soon|||158,2,approval,optimism,realization,"[{'label': 'neutral', 'score': 0.6844131946563721}, {'label': 'approval', 'score': 0.2850572168827057}, {'label': 'optimism', 'score': 0.08862508088350296}, {'label': 'realization', 'score': 0.028167245909571648}, {'label': 'excitement', 'score': 0.015194007195532322}, {'label': 'desire', 'score': 0.008729496039450169}]"
Post Malone|||Come Home Soon|||158|||3,Post Malone,Come Home Soon,"Ooh, why, ooh, why you gotta leave me without some love?
If it's all the same to you
If it's on the way, you know I'm dancin'
Jumpin' out the frame, ooh
I walk in cabanas, ooh, I'ma call my mans, ooh
Dealin' with your cans, hoe, never call my name, hoe
I ain't gotta do this shit, I don't wanna say no
Sippin' on it, drinkin' slow
It take away my pain, yo
It's something that's on the lane, yeah
Then I hear me on the radio, ayy, yeah
I remember, I remember
I remember when you said it was the same
And you wrong, oh no, no, no
But I don't think it all, all the same
No, why",Post Malone|||Come Home Soon|||158,3,disappointment,sadness,disapproval,"[{'label': 'disappointment', 'score': 0.29704058170318604}, {'label': 'neutral', 'score': 0.21187038719654083}, {'label': 'sadness', 'score': 0.20293410122394562}, {'label': 'disapproval', 'score': 0.19078871607780457}, {'label': 'annoyance', 'score': 0.12235100567340851}, {'label': 'confusion', 'score': 0.04153227061033249}]"
Post Malone|||Come Home Soon|||158|||4,Post Malone,Come Home Soon,"Ahh, why, why-y
Ooh, ooh-ooh
The same thing as before
I know you understand that you in my heart, oh no, no, oh no
Ooh-ooh-ooh-ooh
My momma say don't let go
I won't let go when you say you'll come home
I might be going when I say I'll come home
My, yeah, oh yeah, oh, ahh, ooh-ooh
Ah-ah-ah-ah-ah-ah
I don't wanna go now
<\Lyric>```",Post Malone|||Come Home Soon|||158,4,disapproval,annoyance,realization,"[{'label': 'neutral', 'score': 0.4731017053127289}, {'label': 'disapproval', 'score': 0.12788203358650208}, {'label': 'annoyance', 'score': 0.10211849957704544}, {'label': 'realization', 'score': 0.044035959988832474}, {'label': 'disappointment', 'score': 0.04270065203309059}, {'label': 'confusion', 'score': 0.030243922024965286}]"
Post Malone|||Wake Me Up|||159|||0,Post Malone,Wake Me Up,"```
<Artist name> Post Malone <\Artist>
<Song title> Wake Me Up <\Song title>
<Lyric> 
I pulled up a foreign, they told me it's okay
No-no, no, no-no, I never went, no-no
I'm coppin' a four-door, a-dunna-dun-dun-dun
They coppin' them commas, yeah
Now I watch it unfold at the top of that, oh
And I lie on the run, run, run
And I watch it unfold at the top that, oh
And I lie on that run, you mo'fucker",Post Malone|||Wake Me Up|||159,0,anger,annoyance,disapproval,"[{'label': 'neutral', 'score': 0.502037525177002}, {'label': 'anger', 'score': 0.26039373874664307}, {'label': 'annoyance', 'score': 0.24815601110458374}, {'label': 'disapproval', 'score': 0.0581824891269207}, {'label': 'disgust', 'score': 0.015969857573509216}, {'label': 'disappointment', 'score': 0.013612055219709873}]"
Post Malone|||Wake Me Up|||159|||1,Post Malone,Wake Me Up,"Wake me up from this nightmare that I live
It's something inside of me keeps on givin' in, ayy, ayy
Wake me up from this dream that never ends
Haunting me, haunting me 'til my bitter end, ayy
Wake me up from this dream that never ends
Something inside of me keeps on givin' in, ayy, ayy",Post Malone|||Wake Me Up|||159,1,fear,nervousness,sadness,"[{'label': 'neutral', 'score': 0.546268105506897}, {'label': 'fear', 'score': 0.45308080315589905}, {'label': 'nervousness', 'score': 0.0452679879963398}, {'label': 'sadness', 'score': 0.026498369872570038}, {'label': 'annoyance', 'score': 0.020930567756295204}, {'label': 'disgust', 'score': 0.016548583284020424}]"
Post Malone|||Wake Me Up|||159|||2,Post Malone,Wake Me Up,"It ain't over, no, it ain't over
No, it ain't over",Post Malone|||Wake Me Up|||159,2,disapproval,approval,annoyance,"[{'label': 'disapproval', 'score': 0.6984416842460632}, {'label': 'neutral', 'score': 0.33591726422309875}, {'label': 'approval', 'score': 0.059158358722925186}, {'label': 'annoyance', 'score': 0.03488139808177948}, {'label': 'realization', 'score': 0.029976604506373405}, {'label': 'disappointment', 'score': 0.021057695150375366}]"
Post Malone|||Wake Me Up|||159|||3,Post Malone,Wake Me Up,"I don't know how to cop no foreign
I don't know when another man comes
I don't know, I don't know
I don't know when another man comes
And I wanna wonder when the pain will stop
And I wanna wonder when I paid a lot
And I wanna wonder when the pain will stop
Oh, ohh, oh, woah",Post Malone|||Wake Me Up|||159,3,curiosity,confusion,desire,"[{'label': 'curiosity', 'score': 0.3692416548728943}, {'label': 'confusion', 'score': 0.3205764591693878}, {'label': 'desire', 'score': 0.14927050471305847}, {'label': 'neutral', 'score': 0.06978483498096466}, {'label': 'surprise', 'score': 0.06413868069648743}, {'label': 'optimism', 'score': 0.04832598194479942}]"
Post Malone|||Wake Me Up|||159|||4,Post Malone,Wake Me Up,"Wake me up from this nightmare that I live
It's something inside of me keeps on givin' in
<\Lyric>```",Post Malone|||Wake Me Up|||159,4,fear,nervousness,sadness,"[{'label': 'neutral', 'score': 0.7862953543663025}, {'label': 'fear', 'score': 0.13060754537582397}, {'label': 'nervousness', 'score': 0.01737836003303528}, {'label': 'sadness', 'score': 0.016420483589172363}, {'label': 'realization', 'score': 0.015704799443483353}, {'label': 'desire', 'score': 0.014744821935892105}]"
Post Malone|||Chip ’n Dale Rescue Rangers Theme|||161|||0,Post Malone,Chip ’n Dale Rescue Rangers Theme,"```
<Artist name> Post Malone <\Artist>
<Song title> Chip ’n Dale Rescue Rangers Theme <\Song title>
<Lyric> 
Ooh-ooh-ooh-ooh",Post Malone|||Chip ’n Dale Rescue Rangers Theme|||161,0,excitement,surprise,joy,"[{'label': 'neutral', 'score': 0.5274041295051575}, {'label': 'excitement', 'score': 0.17644962668418884}, {'label': 'surprise', 'score': 0.0814647227525711}, {'label': 'joy', 'score': 0.03619429096579552}, {'label': 'amusement', 'score': 0.03239290043711662}, {'label': 'realization', 'score': 0.026656121015548706}]"
Post Malone|||Chip ’n Dale Rescue Rangers Theme|||161|||1,Post Malone,Chip ’n Dale Rescue Rangers Theme,"Sometimes, some crimes (Some crimes)
Go slipping through the cracks
But these two gumshoes
Are picking up the slack
There's no case too big, no case too small
When you need help just call",Post Malone|||Chip ’n Dale Rescue Rangers Theme|||161,1,approval,caring,optimism,"[{'label': 'neutral', 'score': 0.8676085472106934}, {'label': 'approval', 'score': 0.0812847688794136}, {'label': 'caring', 'score': 0.03890896961092949}, {'label': 'optimism', 'score': 0.020247485488653183}, {'label': 'realization', 'score': 0.01612626574933529}, {'label': 'disapproval', 'score': 0.010750416666269302}]"
Post Malone|||Chip ’n Dale Rescue Rangers Theme|||161|||2,Post Malone,Chip ’n Dale Rescue Rangers Theme,"Ch-Ch-Ch-Chip 'N Dale's Rescue Rangers
Ch-Ch-Ch-Chip 'N Dale, when there's danger
No, no, it never fails, once they're involved
Somehow, whatever's wrong gets solved
Ch-Ch-Ch-Chip 'N Dale",Post Malone|||Chip ’n Dale Rescue Rangers Theme|||161,2,disapproval,approval,realization,"[{'label': 'neutral', 'score': 0.7112768888473511}, {'label': 'disapproval', 'score': 0.1947576403617859}, {'label': 'approval', 'score': 0.07870853692293167}, {'label': 'realization', 'score': 0.0400703102350235}, {'label': 'disappointment', 'score': 0.017035316675901413}, {'label': 'optimism', 'score': 0.010323134250938892}]"
Post Malone|||Chip ’n Dale Rescue Rangers Theme|||161|||3,Post Malone,Chip ’n Dale Rescue Rangers Theme,"Fresh prints, not since
Watson and Mr. Holmes
Havе two minds (Two minds), so fine (So fine)
Looked undеr every stone
When you need some help to save the day
They're never far away",Post Malone|||Chip ’n Dale Rescue Rangers Theme|||161,3,approval,admiration,realization,"[{'label': 'neutral', 'score': 0.7771782875061035}, {'label': 'approval', 'score': 0.2889190912246704}, {'label': 'admiration', 'score': 0.014887546189129353}, {'label': 'realization', 'score': 0.007552403956651688}, {'label': 'annoyance', 'score': 0.005046965554356575}, {'label': 'disapproval', 'score': 0.004818955436348915}]"
Post Malone|||Chip ’n Dale Rescue Rangers Theme|||161|||4,Post Malone,Chip ’n Dale Rescue Rangers Theme,"Ch-Ch-Ch-Chip 'N Dale's Rescue Rangers
Ch-Ch-Ch-Chip 'N Dale, when there's danger
No, no, it never fails, once they're involved
Somehow whatever's wrong gets solved
Ch-Ch-Ch-Chip 'N Dale (Oh, oh, oh, oh)
Ch-Ch-Ch-Chip 'N—",Post Malone|||Chip ’n Dale Rescue Rangers Theme|||161,4,disapproval,approval,realization,"[{'label': 'neutral', 'score': 0.80548095703125}, {'label': 'disapproval', 'score': 0.11428922414779663}, {'label': 'approval', 'score': 0.0490005761384964}, {'label': 'realization', 'score': 0.038003109395504}, {'label': 'disappointment', 'score': 0.018475089222192764}, {'label': 'annoyance', 'score': 0.009795723482966423}]"
Post Malone|||Chip ’n Dale Rescue Rangers Theme|||161|||5,Post Malone,Chip ’n Dale Rescue Rangers Theme,"Grey skies, it's trouble
Bad guys see double
When they're around
The Chips are never down",Post Malone|||Chip ’n Dale Rescue Rangers Theme|||161,5,fear,sadness,approval,"[{'label': 'neutral', 'score': 0.6996200680732727}, {'label': 'fear', 'score': 0.04451737925410271}, {'label': 'sadness', 'score': 0.029743893072009087}, {'label': 'approval', 'score': 0.029171809554100037}, {'label': 'disappointment', 'score': 0.026741700246930122}, {'label': 'nervousness', 'score': 0.02091781049966812}]"
Post Malone|||Chip ’n Dale Rescue Rangers Theme|||161|||6,Post Malone,Chip ’n Dale Rescue Rangers Theme,"Ch-Ch-Ch-Chip 'N Dale's Rescue Rangers
Ch-Ch-Ch-Chip 'N Dale, when there's danger
No, no, it never fails, once they're involved
Somehow whatever's wrong gets solved
Ch-Ch-Ch-Chip 'N Dale (Oh, oh, oh, Ch-Ch-Chip 'N Dale)
Ch-Ch-Ch-Chip 'N Dale (Ch-Ch-Chip 'N Dale)",Post Malone|||Chip ’n Dale Rescue Rangers Theme|||161,6,disapproval,approval,realization,"[{'label': 'neutral', 'score': 0.7880359292030334}, {'label': 'disapproval', 'score': 0.14845697581768036}, {'label': 'approval', 'score': 0.05371764302253723}, {'label': 'realization', 'score': 0.038468364626169205}, {'label': 'disappointment', 'score': 0.019920501857995987}, {'label': 'annoyance', 'score': 0.010777467861771584}]"
Post Malone|||Chip ’n Dale Rescue Rangers Theme|||161|||7,Post Malone,Chip ’n Dale Rescue Rangers Theme,"Mmm-mmm-mmm-mmm, oh
<\Lyric>```",Post Malone|||Chip ’n Dale Rescue Rangers Theme|||161,7,approval,excitement,realization,"[{'label': 'neutral', 'score': 0.9090248942375183}, {'label': 'approval', 'score': 0.02528301626443863}, {'label': 'excitement', 'score': 0.016033336520195007}, {'label': 'realization', 'score': 0.010229629464447498}, {'label': 'joy', 'score': 0.005489805713295937}, {'label': 'confusion', 'score': 0.005425651557743549}]"
Post Malone|||Psycho (Original)|||162|||0,Post Malone,Psycho (Original),"```
<Artist name> Post Malone <\Artist>
<Song title> Psycho (Original) <\Song title>
<Lyric> 
from snippet",Post Malone|||Psycho (Original)|||162,0,annoyance,approval,realization,"[{'label': 'neutral', 'score': 0.9666155576705933}, {'label': 'annoyance', 'score': 0.009558831341564655}, {'label': 'approval', 'score': 0.009092845022678375}, {'label': 'realization', 'score': 0.004898962564766407}, {'label': 'anger', 'score': 0.0038523045368492603}, {'label': 'disapproval', 'score': 0.0035533392801880836}]"
Post Malone|||Psycho (Original)|||162|||1,Post Malone,Psycho (Original),"...by the boatload
Don't act like you my friend when I'm rollin' through my ends, though",Post Malone|||Psycho (Original)|||162,1,annoyance,disapproval,caring,"[{'label': 'neutral', 'score': 0.8302391171455383}, {'label': 'annoyance', 'score': 0.10853180289268494}, {'label': 'disapproval', 'score': 0.04940945655107498}, {'label': 'caring', 'score': 0.04626099392771721}, {'label': 'anger', 'score': 0.027470678091049194}, {'label': 'approval', 'score': 0.014207778498530388}]"
Post Malone|||Psycho (Original)|||162|||2,Post Malone,Psycho (Original),"I got her off a molly, met the bitch at Papi's
Gave her ass a X pill, now she actin' sloppy
I pull up in a Chevy, left off in a Mazi
I can't trust nobody wit' all these bussdowns on me
My chain from Eliantte, cost more than a 'Rari
I got like thirty white bitches in the lobby, I Ubered yo auntie
That bitch really want me, I just wrecked a Bentley
The flexer of the century (Ooh), two bussdowns on one arm (Ooh)
Got the bitch pregnant, 'cause I fucked her raw (Huh)
She just took a line, then she drink some Ciroc (Ciroc)
Got fifty bitches and I'm with Mally Mall (Yeah)",Post Malone|||Psycho (Original)|||162,2,annoyance,anger,disgust,"[{'label': 'neutral', 'score': 0.7163493037223816}, {'label': 'annoyance', 'score': 0.18544884026050568}, {'label': 'anger', 'score': 0.09416285902261734}, {'label': 'disgust', 'score': 0.032556477934122086}, {'label': 'disappointment', 'score': 0.029681192710995674}, {'label': 'sadness', 'score': 0.020900549367070198}]"
Post Malone|||Psycho (Original)|||162|||3,Post Malone,Psycho (Original),"Damn, my AP goin' psycho, lil' mama bad like Michael...
<\Lyric>```",Post Malone|||Psycho (Original)|||162,3,disappointment,annoyance,sadness,"[{'label': 'disappointment', 'score': 0.3686688244342804}, {'label': 'annoyance', 'score': 0.33315509557724}, {'label': 'sadness', 'score': 0.16343553364276886}, {'label': 'disgust', 'score': 0.12463678419589996}, {'label': 'neutral', 'score': 0.08119406551122665}, {'label': 'anger', 'score': 0.06706204265356064}]"
"Post Malone|||Don’t Think Twice, It’s All Right|||163|||0",Post Malone,"Don’t Think Twice, It’s All Right","```
<Artist name> Post Malone <\Artist>
<Song title> Don’t Think Twice, It’s All Right <\Song title>
<Lyric> 
Well, it ain't no use to sit and wonder why, babe
If'n you don't know by now
Well, it ain't no use to sit and wonder why, babe
It'll never do somehow
When your rooster crows at the break of dawn
Look out your window and I’ll be gone
You’re the reason that I’m traveling on
But, don’t think twice, that’s all right","Post Malone|||Don’t Think Twice, It’s All Right|||163",0,disapproval,annoyance,approval,"[{'label': 'neutral', 'score': 0.5139660239219666}, {'label': 'disapproval', 'score': 0.29125532507896423}, {'label': 'annoyance', 'score': 0.10133647918701172}, {'label': 'approval', 'score': 0.09139305353164673}, {'label': 'realization', 'score': 0.03909853473305702}, {'label': 'disappointment', 'score': 0.029450275003910065}]"
"Post Malone|||Don’t Think Twice, It’s All Right|||163|||1",Post Malone,"Don’t Think Twice, It’s All Right","Well, it ain't no use in turning off your light, babe
The one that I never knowed
Well, it ain't no use in turning on your light, babe
I’m on the dark side of the road
Well, I wish there was something you would do or say
To try and make me change my mind and stay
We never did too much talking anyway
But, don’t think twice, that’s all right","Post Malone|||Don’t Think Twice, It’s All Right|||163",1,desire,disapproval,annoyance,"[{'label': 'desire', 'score': 0.28409212827682495}, {'label': 'neutral', 'score': 0.274478554725647}, {'label': 'disapproval', 'score': 0.14023829996585846}, {'label': 'annoyance', 'score': 0.07880059629678726}, {'label': 'approval', 'score': 0.06802849471569061}, {'label': 'disappointment', 'score': 0.05030645430088043}]"
"Post Malone|||Don’t Think Twice, It’s All Right|||163|||2",Post Malone,"Don’t Think Twice, It’s All Right","Well, it ain't no use in calling out my name, babe
Like you've never done before
Well, it ain't no use in calling out my name, babe
I can’t hear you anymore
Well, I’m thinking and wondering, walking down the road
I once loved a woman, a child I’m told
I gave her my heart but she wanted my soul
But, don’t think twice, that’s all right","Post Malone|||Don’t Think Twice, It’s All Right|||163",2,surprise,disappointment,love,"[{'label': 'surprise', 'score': 0.2502427101135254}, {'label': 'disappointment', 'score': 0.18526658415794373}, {'label': 'love', 'score': 0.14275595545768738}, {'label': 'disapproval', 'score': 0.1150786280632019}, {'label': 'sadness', 'score': 0.09373705089092255}, {'label': 'neutral', 'score': 0.09291121363639832}]"
"Post Malone|||Don’t Think Twice, It’s All Right|||163|||3",Post Malone,"Don’t Think Twice, It’s All Right","Well, so long, honey babe
Where I’m bound, I cannot tell
Well, goodbye's too good a word, babe
So, I’ll just say fare thee well
Well, I'm not saying that you treated me unkind
You could have done better but, hey, I don’t mind
You just kind of wasted my precious time
But, don’t think twice, that’s all right","Post Malone|||Don’t Think Twice, It’s All Right|||163",3,approval,annoyance,disappointment,"[{'label': 'approval', 'score': 0.20547468960285187}, {'label': 'annoyance', 'score': 0.14550146460533142}, {'label': 'neutral', 'score': 0.1327238529920578}, {'label': 'disappointment', 'score': 0.12585164606571198}, {'label': 'disapproval', 'score': 0.09484086185693741}, {'label': 'caring', 'score': 0.07344058156013489}]"
"Post Malone|||Don’t Think Twice, It’s All Right|||163|||4",Post Malone,"Don’t Think Twice, It’s All Right","But, don't think twice, that's all right
Well, don't think twice, that's all right
<\Lyric>```","Post Malone|||Don’t Think Twice, It’s All Right|||163",4,approval,caring,realization,"[{'label': 'approval', 'score': 0.7754417061805725}, {'label': 'neutral', 'score': 0.16691726446151733}, {'label': 'caring', 'score': 0.02700987085700035}, {'label': 'realization', 'score': 0.022854309529066086}, {'label': 'disapproval', 'score': 0.015923261642456055}, {'label': 'annoyance', 'score': 0.014905104413628578}]"
Post Malone|||Never Change|||164|||0,Post Malone,Never Change,"```
<Artist name> Post Malone <\Artist>
<Song title> Never Change <\Song title>
<Lyric> 
Ohh, I swear I'll never change
I swear I'll stay the same
No matter how much that I make",Post Malone|||Never Change|||164,0,approval,optimism,realization,"[{'label': 'neutral', 'score': 0.37652158737182617}, {'label': 'approval', 'score': 0.21488533914089203}, {'label': 'optimism', 'score': 0.1728377640247345}, {'label': 'realization', 'score': 0.08316298574209213}, {'label': 'caring', 'score': 0.026929931715130806}, {'label': 'desire', 'score': 0.016540931537747383}]"
Post Malone|||Never Change|||164|||1,Post Malone,Never Change,"Ohh, I swear I'll never change
I swear I'll stay the same
No matter how much that I make
No matter how much that they hate
Jump out, still saucy
I know they can't stand me, they stare at me
They can't catch me, I'm too damn fast
I'ma hop out that bird to the Seven Series",Post Malone|||Never Change|||164,1,annoyance,anger,approval,"[{'label': 'neutral', 'score': 0.7681300044059753}, {'label': 'annoyance', 'score': 0.08677129447460175}, {'label': 'anger', 'score': 0.04452904313802719}, {'label': 'approval', 'score': 0.018610814586281776}, {'label': 'realization', 'score': 0.01591070555150509}, {'label': 'fear', 'score': 0.014442658983170986}]"
Post Malone|||Never Change|||164|||2,Post Malone,Never Change,"I can see the money with a blindfold
Every joint I'm on, bitch, I gotta go
I remember sleeping in my buddies home
Now them hunnids in the rubber, bitch, it won't fold",Post Malone|||Never Change|||164,2,annoyance,anger,disgust,"[{'label': 'neutral', 'score': 0.4245324432849884}, {'label': 'annoyance', 'score': 0.3466874063014984}, {'label': 'anger', 'score': 0.26177647709846497}, {'label': 'disgust', 'score': 0.02562050148844719}, {'label': 'disappointment', 'score': 0.019551018252968788}, {'label': 'disapproval', 'score': 0.01521595474332571}]"
