id,artist_name,song_title,lyrics,parent_id,chunk_order,primary_emotion,secondary_emotion,tertiary_emotion,classification_result
The Script|||Give the Love Around|||73|||2,The Script,Give the Love Around,"Now it seems that every brand new generation
Have all been growing up with cracks in the foundation
They're tryna fill the holes of a whole damn nation
That's lost its trust (lost its trust)
We gotta change it before the train leaves the station
And realize the revolution ain't a revelation
It takes blood, sweat, tears, innovation
It starts with us (starts with us)",The Script|||Give the Love Around|||73,2,realization,disappointment,annoyance,"[{'label': 'realization', 'score': 0.6910338401794434}, {'label': 'neutral', 'score': 0.2756964862346649}, {'label': 'disappointment', 'score': 0.1496002972126007}, {'label': 'annoyance', 'score': 0.09010419994592667}, {'label': 'approval', 'score': 0.05831317603588104}, {'label': 'disapproval', 'score': 0.024870987981557846}]"
The Script|||Give the Love Around|||73|||3,The Script,Give the Love Around,"Yeah, it starts by giving love to your brother
Giving love to your sister
Giving love to your missis
Love to your mister
Giving love to your friends
Love to your foes
Give the love around and back around it goes
(Repeat 2x)",The Script|||Give the Love Around|||73,3,love,approval,caring,"[{'label': 'love', 'score': 0.8562202453613281}, {'label': 'neutral', 'score': 0.1267276108264923}, {'label': 'approval', 'score': 0.10366117209196091}, {'label': 'caring', 'score': 0.03594856336712837}, {'label': 'admiration', 'score': 0.012737661600112915}, {'label': 'optimism', 'score': 0.011962158605456352}]"
The Script|||Give the Love Around|||73|||4,The Script,Give the Love Around,"Give the love around-round, back around it goes",The Script|||Give the Love Around|||73,4,love,caring,approval,"[{'label': 'love', 'score': 0.6243064403533936}, {'label': 'neutral', 'score': 0.2692323923110962}, {'label': 'caring', 'score': 0.2340935915708542}, {'label': 'approval', 'score': 0.05624749884009361}, {'label': 'desire', 'score': 0.03851623088121414}, {'label': 'optimism', 'score': 0.031037727370858192}]"
The Script|||Give the Love Around|||73|||5,The Script,Give the Love Around,"Now we're all just spokes working in a wheel
Spinnin' all around life's cruel battlefield
Draw a circle in the sand on a rainy day
Wash it wash away
I bet it shows up on a sunny beach a thousand miles away
A flutter from a butterfly
Cause a storm, over half a million die
But we don't care 'cause we're all desensitized
We don't realize
We're putting all this shit before our children's eyes",The Script|||Give the Love Around|||73,5,annoyance,disappointment,realization,"[{'label': 'annoyance', 'score': 0.41128695011138916}, {'label': 'neutral', 'score': 0.35020947456359863}, {'label': 'disappointment', 'score': 0.1770477294921875}, {'label': 'realization', 'score': 0.12344027310609818}, {'label': 'disapproval', 'score': 0.030591098591685295}, {'label': 'anger', 'score': 0.030400238931179047}]"
The Script|||Give the Love Around|||73|||6,The Script,Give the Love Around,"Now every brand new generation
Have all been growing up with cracks in the foundation
They're tryna fill the holes of a whole damn nation
That's lost its trust (that lost its trust)
We gotta change it before the train leaves the station
And realize the revolution ain't a revelation
It takes blood, sweat, tears, innovation
It starts with us (it starts with us)",The Script|||Give the Love Around|||73,6,realization,disappointment,annoyance,"[{'label': 'realization', 'score': 0.6554691195487976}, {'label': 'neutral', 'score': 0.320271760225296}, {'label': 'disappointment', 'score': 0.1477523297071457}, {'label': 'annoyance', 'score': 0.08209086954593658}, {'label': 'approval', 'score': 0.059512555599212646}, {'label': 'disapproval', 'score': 0.02474621683359146}]"
The Script|||Give the Love Around|||73|||7,The Script,Give the Love Around,"It starts by giving love to your brother
Giving love to your sister
Giving love to your missis
Love to your mister
Giving love to your friends
Love to your foes
Give the love around and back around it goes
(Repeat 2x)",The Script|||Give the Love Around|||73,7,love,caring,approval,"[{'label': 'love', 'score': 0.8638013601303101}, {'label': 'neutral', 'score': 0.18242348730564117}, {'label': 'caring', 'score': 0.04952915385365486}, {'label': 'approval', 'score': 0.033884529024362564}, {'label': 'desire', 'score': 0.017425542697310448}, {'label': 'optimism', 'score': 0.01558658853173256}]"
The Script|||Give the Love Around|||73|||8,The Script,Give the Love Around,"Give the love the love around and back around it goes...
(Around it goes, around it goes...)",The Script|||Give the Love Around|||73,8,love,caring,approval,"[{'label': 'love', 'score': 0.8496056795120239}, {'label': 'neutral', 'score': 0.17931464314460754}, {'label': 'caring', 'score': 0.06021748483181}, {'label': 'approval', 'score': 0.03283754736185074}, {'label': 'optimism', 'score': 0.015319252386689186}, {'label': 'desire', 'score': 0.013726798817515373}]"
The Script|||Give the Love Around|||73|||9,The Script,Give the Love Around,"Love to your friends
Yo, love to your foes
Give the love around and back around it goes",The Script|||Give the Love Around|||73,9,love,approval,caring,"[{'label': 'love', 'score': 0.9467046856880188}, {'label': 'approval', 'score': 0.026967814192175865}, {'label': 'caring', 'score': 0.02672652341425419}, {'label': 'optimism', 'score': 0.023738587275147438}, {'label': 'neutral', 'score': 0.02304553985595703}, {'label': 'desire', 'score': 0.019643094390630722}]"
The Script|||Give the Love Around|||73|||10,The Script,Give the Love Around,"See the thing about karma is
She loves a bit of drama, yeah
Loves to hunt you down and pay you back for the things you did
Before you turn a positive to a negative
Better pray you know exactly who the f**k you're dealing with
No, this not a dress rehearsal
Let me tell you, kid
Whatever you put out there's coming back again
Years may burn
Table's gonna turn
And karma's coming back around
Either way you're gonna learn
To give love to your neighbor
Love to yourself
It don't matter 'bout your status, man
Your health is your wealth
We can all point the finger
But there's four pointing back at yourself
I'll be the bigger man now
Give a little help",The Script|||Give the Love Around|||73,10,caring,love,approval,"[{'label': 'caring', 'score': 0.8038160800933838}, {'label': 'love', 'score': 0.19612322747707367}, {'label': 'neutral', 'score': 0.1649540662765503}, {'label': 'approval', 'score': 0.07838941365480423}, {'label': 'optimism', 'score': 0.07487859576940536}, {'label': 'anger', 'score': 0.05036872997879982}]"
The Script|||Give the Love Around|||73|||11,The Script,Give the Love Around,"Give the love around and back around it goes...
(Around it goes, around it goes..)
Love to your friends
Yo, love to your foes
Give the love around and back around it goes
Around it goes, around it goes...
Give the love and back around it goes
<\Lyric>```",The Script|||Give the Love Around|||73,11,love,caring,approval,"[{'label': 'love', 'score': 0.7980594635009766}, {'label': 'neutral', 'score': 0.2649768590927124}, {'label': 'caring', 'score': 0.07311683893203735}, {'label': 'approval', 'score': 0.0416274331510067}, {'label': 'optimism', 'score': 0.020608464255928993}, {'label': 'desire', 'score': 0.018756866455078125}]"
The Script|||Inside Out|||74|||0,The Script,Inside Out,"```
<Artist name> The Script <\Artist>
<Song title> Inside Out <\Song title>
<Lyric> 
Things are moving so fast, especially in my mind
Depression and anxieties that I'll get left behind
And inside I'm really scared but I'm just too afraid
Maybe I'll whisper it to Heaven or take it to my grave
Eyes closed like a blindfold, I'm searchin' in the dark
I'd trade one person like me for a million Insta hearts
But I like the world the way it was
Wish it'd stay the same
But the thing that never changes is things are gonna change",The Script|||Inside Out|||74,0,fear,nervousness,desire,"[{'label': 'fear', 'score': 0.7111461162567139}, {'label': 'nervousness', 'score': 0.09584688395261765}, {'label': 'desire', 'score': 0.07033493369817734}, {'label': 'neutral', 'score': 0.04828307777643204}, {'label': 'sadness', 'score': 0.03542330488562584}, {'label': 'realization', 'score': 0.02364007569849491}]"
The Script|||Inside Out|||74|||1,The Script,Inside Out,"They'll think I'm crazy if I say it out loud
And so I keep it in and push it all down
But all these feelings that are comin' up now
I'm just tryna get my inside out
'Cause gettin' high, it only makes me feel low
Gotta take the wheel because I'm losin' control
Can someone help me 'cause I don't know how
I'm just tryna get my inside out",The Script|||Inside Out|||74,1,disappointment,sadness,nervousness,"[{'label': 'neutral', 'score': 0.41642898321151733}, {'label': 'disappointment', 'score': 0.1878141313791275}, {'label': 'sadness', 'score': 0.1485314667224884}, {'label': 'nervousness', 'score': 0.059047896414995193}, {'label': 'annoyance', 'score': 0.048206012696027756}, {'label': 'caring', 'score': 0.0383622981607914}]"
The Script|||Inside Out|||74|||2,The Script,Inside Out,"Bad news in social media that triggers OCD
Can't concentrate on anything, my heart's ADHD
And I just try avoid the doctors, I'm tryna dodge the pills
I'm longin' for the listener to decipher what is real
And government and politics, which side do we align?
My family really needs me but I just don't have the time
I loved it just the way it was, I wish it'd stayed the same
But the thing that never changes is things are gonne change",The Script|||Inside Out|||74,2,love,desire,disappointment,"[{'label': 'love', 'score': 0.42787760496139526}, {'label': 'desire', 'score': 0.30936399102211}, {'label': 'disappointment', 'score': 0.11524355411529541}, {'label': 'curiosity', 'score': 0.09543388336896896}, {'label': 'confusion', 'score': 0.09444011747837067}, {'label': 'disapproval', 'score': 0.05945156514644623}]"
The Script|||Inside Out|||74|||3,The Script,Inside Out,"They'll think I'm crazy if I say it out loud
And so I keep it in and push it all down
But all these feelings that are comin' up now
I'm just tryna get my inside out
'Cause gettin' high, it only makes me feel low
Gotta take the wheel because I'm losin' control
Can someone help me 'cause I don't know how
I'm just tryna get my inside out
Tryna get my inside out, oh yeah
Mm, mm, mm",The Script|||Inside Out|||74,3,disappointment,sadness,annoyance,"[{'label': 'neutral', 'score': 0.5242040157318115}, {'label': 'disappointment', 'score': 0.16492082178592682}, {'label': 'sadness', 'score': 0.13644170761108398}, {'label': 'annoyance', 'score': 0.04855108633637428}, {'label': 'nervousness', 'score': 0.042686931788921356}, {'label': 'caring', 'score': 0.028745248913764954}]"
The Script|||Inside Out|||74|||4,The Script,Inside Out,"No, the drugs don't work, they just make it hurt
I'd like to cry but all my tears are dry
I pray and hope that this flame won't end
But I know that tomorrow we'll go again (We'll go again)
We'll go again
Oh, we'll go again
Oh
The thing that never changes is things are gonne change
<\Lyric>```",The Script|||Inside Out|||74,4,optimism,desire,disappointment,"[{'label': 'optimism', 'score': 0.44350358843803406}, {'label': 'desire', 'score': 0.20045240223407745}, {'label': 'disappointment', 'score': 0.18040873110294342}, {'label': 'sadness', 'score': 0.17520517110824585}, {'label': 'disapproval', 'score': 0.08018656075000763}, {'label': 'neutral', 'score': 0.0708320289850235}]"
The Script|||Howl At The Moon|||75|||0,The Script,Howl At The Moon,"```
<Artist name> The Script <\Artist>
<Song title> Howl At The Moon <\Song title>
<Lyric> 
When I was younger
I'd pray for thunder
A thousand angels banging on their chairs
The white of all the lightning was never that frightening
Like cameras all flashing in the air",The Script|||Howl At The Moon|||75,0,fear,desire,optimism,"[{'label': 'neutral', 'score': 0.39994537830352783}, {'label': 'fear', 'score': 0.2845115065574646}, {'label': 'desire', 'score': 0.04709451273083687}, {'label': 'optimism', 'score': 0.0234360471367836}, {'label': 'nervousness', 'score': 0.020397908985614777}, {'label': 'excitement', 'score': 0.014162561856210232}]"
The Script|||Howl At The Moon|||75|||1,The Script,Howl At The Moon,"And oh, after it would clear
The wonders of the universe they seemed so near",The Script|||Howl At The Moon|||75,1,excitement,approval,admiration,"[{'label': 'neutral', 'score': 0.6714763641357422}, {'label': 'excitement', 'score': 0.06709418445825577}, {'label': 'approval', 'score': 0.05188837647438049}, {'label': 'admiration', 'score': 0.04930192977190018}, {'label': 'surprise', 'score': 0.04243149608373642}, {'label': 'realization', 'score': 0.014853319153189659}]"
The Script|||Howl At The Moon|||75|||2,The Script,Howl At The Moon,"Lying in my backyard
Head is facing skyward
I'd imagine all the things that I could be
A pilot or fighter
An astronaut or writer
Anything except just being me",The Script|||Howl At The Moon|||75,2,optimism,desire,approval,"[{'label': 'neutral', 'score': 0.8440847396850586}, {'label': 'optimism', 'score': 0.07066431641578674}, {'label': 'desire', 'score': 0.039850737899541855}, {'label': 'approval', 'score': 0.016697866842150688}, {'label': 'confusion', 'score': 0.011512749828398228}, {'label': 'curiosity', 'score': 0.011263825930655003}]"
The Script|||Howl At The Moon|||75|||3,The Script,Howl At The Moon,"And oh, the bells would start to ring
Words came to my head and I would start to sing",The Script|||Howl At The Moon|||75,3,excitement,joy,approval,"[{'label': 'neutral', 'score': 0.36058393120765686}, {'label': 'excitement', 'score': 0.30252805352211}, {'label': 'joy', 'score': 0.12460976839065552}, {'label': 'approval', 'score': 0.030009984970092773}, {'label': 'surprise', 'score': 0.02126261033117771}, {'label': 'realization', 'score': 0.017936276271939278}]"
The Script|||Howl At The Moon|||75|||4,The Script,Howl At The Moon,"With the moon as the spotlight
That shines on me
And the stars were the lighters in the air
And the wind screaming loud sounded just like a crowd
And I swore I was already there
I'd howl at the moon
I'd howl at the moon",The Script|||Howl At The Moon|||75,4,excitement,approval,joy,"[{'label': 'neutral', 'score': 0.8483662605285645}, {'label': 'excitement', 'score': 0.04802924022078514}, {'label': 'approval', 'score': 0.027108319103717804}, {'label': 'joy', 'score': 0.017600636929273605}, {'label': 'realization', 'score': 0.013750743120908737}, {'label': 'fear', 'score': 0.011357885785400867}]"
The Script|||Howl At The Moon|||75|||5,The Script,Howl At The Moon,"Now that I'm older
And life's a little colder
You're told you need to let go of your dreams
Everything changes
You stare at blank pages
I had the dream but couldn't find the key",The Script|||Howl At The Moon|||75,5,realization,sadness,annoyance,"[{'label': 'neutral', 'score': 0.8610756993293762}, {'label': 'realization', 'score': 0.06287594884634018}, {'label': 'sadness', 'score': 0.04827021807432175}, {'label': 'annoyance', 'score': 0.03773057833313942}, {'label': 'disappointment', 'score': 0.03646276146173477}, {'label': 'approval', 'score': 0.01538549643009901}]"
The Script|||Howl At The Moon|||75|||6,The Script,Howl At The Moon,"But oh, some nights I hear the strings
These melodies in my head that I had to sing",The Script|||Howl At The Moon|||75,6,desire,excitement,joy,"[{'label': 'neutral', 'score': 0.352469265460968}, {'label': 'desire', 'score': 0.12044155597686768}, {'label': 'excitement', 'score': 0.12023889273405075}, {'label': 'joy', 'score': 0.04799199476838112}, {'label': 'approval', 'score': 0.0336562916636467}, {'label': 'optimism', 'score': 0.015444528311491013}]"
The Script|||Howl At The Moon|||75|||7,The Script,Howl At The Moon,"With the moon as the spotlight
That shines on me
And the stars were the lighters in the air
And the wind screaming loud sounded just like a crowd
And I swore I was already there
I'd howl at the moon
I'd howl at the moon
I'd howl at the moon
I'd howl at the moon",The Script|||Howl At The Moon|||75,7,excitement,approval,joy,"[{'label': 'neutral', 'score': 0.8444880247116089}, {'label': 'excitement', 'score': 0.05706072598695755}, {'label': 'approval', 'score': 0.032365597784519196}, {'label': 'joy', 'score': 0.02252739854156971}, {'label': 'admiration', 'score': 0.013113103806972504}, {'label': 'realization', 'score': 0.01226523146033287}]"
The Script|||Howl At The Moon|||75|||8,The Script,Howl At The Moon,"It keeps getting louder
It keeps getting louder
It keeps getting louder
It keeps getting louder
It keeps getting louder
It keeps getting louder
It keeps getting louder
It keeps getting louder",The Script|||Howl At The Moon|||75,8,approval,annoyance,realization,"[{'label': 'neutral', 'score': 0.6753278970718384}, {'label': 'approval', 'score': 0.03150475025177002}, {'label': 'annoyance', 'score': 0.031146856024861336}, {'label': 'realization', 'score': 0.01847686618566513}, {'label': 'excitement', 'score': 0.018215369433164597}, {'label': 'disgust', 'score': 0.009875006042420864}]"
The Script|||Howl At The Moon|||75|||9,The Script,Howl At The Moon,"With the moon as the spotlight
That shines on me
And the stars were the lighters in the air
And the wind screaming loud sounded just like a crowd
And I swore I was already there
I’d howl at the moon
I’d howl at the moon
I’d howl at the moon
I’d howl at the moon
I’d howl at the moon
<\Lyric>```",The Script|||Howl At The Moon|||75,9,excitement,joy,approval,"[{'label': 'neutral', 'score': 0.8605333566665649}, {'label': 'excitement', 'score': 0.055432651191949844}, {'label': 'joy', 'score': 0.024578528478741646}, {'label': 'approval', 'score': 0.024268655106425285}, {'label': 'admiration', 'score': 0.011764075607061386}, {'label': 'amusement', 'score': 0.00921397004276514}]"
The Script|||I Want It All|||76|||0,The Script,I Want It All,"```
<Artist name> The Script <\Artist>
<Song title> I Want It All <\Song title>
<Lyric> 
All I could do, I've done
Down every road I've run
Just tryna find someone
But I did it all for nothing",The Script|||I Want It All|||76,0,disappointment,desire,annoyance,"[{'label': 'neutral', 'score': 0.6861358284950256}, {'label': 'disappointment', 'score': 0.07981584221124649}, {'label': 'desire', 'score': 0.07166758924722672}, {'label': 'annoyance', 'score': 0.031087322160601616}, {'label': 'approval', 'score': 0.0280605461448431}, {'label': 'realization', 'score': 0.02546466886997223}]"
The Script|||I Want It All|||76|||1,The Script,I Want It All,"Looked for the fire got burnt
Held out so much hope, it hurt
They're not mistakes, I've learnt
When it comes to love I'm searching for",The Script|||I Want It All|||76,1,realization,disappointment,sadness,"[{'label': 'realization', 'score': 0.2155916690826416}, {'label': 'disappointment', 'score': 0.213045135140419}, {'label': 'sadness', 'score': 0.1745382696390152}, {'label': 'neutral', 'score': 0.17443503439426422}, {'label': 'approval', 'score': 0.11129241436719894}, {'label': 'desire', 'score': 0.020466141402721405}]"
The Script|||I Want It All|||76|||2,The Script,I Want It All,"Not just someone I can live with
I want someone I can't live without
Not just someone I can be with
I need someone I can't be without
I will stop at nothing, until I find the one
I want it all and then some
I want it all and then some",The Script|||I Want It All|||76,2,desire,approval,annoyance,"[{'label': 'desire', 'score': 0.6855674386024475}, {'label': 'neutral', 'score': 0.3336348831653595}, {'label': 'approval', 'score': 0.03103233128786087}, {'label': 'annoyance', 'score': 0.017813898622989655}, {'label': 'optimism', 'score': 0.014741365797817707}, {'label': 'disappointment', 'score': 0.012001553550362587}]"
The Script|||I Want It All|||76|||3,The Script,I Want It All,"I was a fool, you know
Cause who'd ever let you go?
But when the story's told
Don't want it all just to be for nothing",The Script|||I Want It All|||76,3,annoyance,confusion,curiosity,"[{'label': 'annoyance', 'score': 0.45754894614219666}, {'label': 'neutral', 'score': 0.17222216725349426}, {'label': 'confusion', 'score': 0.15075194835662842}, {'label': 'curiosity', 'score': 0.09676908701658249}, {'label': 'disappointment', 'score': 0.07244768738746643}, {'label': 'anger', 'score': 0.06646236777305603}]"
The Script|||I Want It All|||76|||4,The Script,I Want It All,"I made you feel worthless
You shoulda felt priceless
I was in the wrong ye
But now I'm gonna right this
No I didn't see it from the start
But now I know exactly who you are",The Script|||I Want It All|||76,4,disappointment,sadness,realization,"[{'label': 'disappointment', 'score': 0.467577189207077}, {'label': 'sadness', 'score': 0.18471258878707886}, {'label': 'realization', 'score': 0.14890804886817932}, {'label': 'annoyance', 'score': 0.12554040551185608}, {'label': 'neutral', 'score': 0.06512369960546494}, {'label': 'approval', 'score': 0.05334654077887535}]"
The Script|||I Want It All|||76|||5,The Script,I Want It All,"You're not just someone I can live with
You're someone I can't live without
Not just someone I can be with
You're someone I can't be without
I will stop at nothing, cause I know you're the one
I want it all and then some
I want it all and then some",The Script|||I Want It All|||76,5,desire,approval,love,"[{'label': 'desire', 'score': 0.326716810464859}, {'label': 'neutral', 'score': 0.28825294971466064}, {'label': 'approval', 'score': 0.2295212298631668}, {'label': 'love', 'score': 0.040733516216278076}, {'label': 'caring', 'score': 0.028959302231669426}, {'label': 'optimism', 'score': 0.015583259984850883}]"
The Script|||I Want It All|||76|||6,The Script,I Want It All,"(Yeah)
Made you feel worthless
You shoulda felt priceless
I was in the wrong ye
But now I'm gonna right this
Didn't see it from the start
But now I know exactly who you are",The Script|||I Want It All|||76,6,disappointment,sadness,realization,"[{'label': 'disappointment', 'score': 0.5156654119491577}, {'label': 'sadness', 'score': 0.20851260423660278}, {'label': 'realization', 'score': 0.1341409832239151}, {'label': 'annoyance', 'score': 0.12386412918567657}, {'label': 'neutral', 'score': 0.12276067584753036}, {'label': 'approval', 'score': 0.054603349417448044}]"
The Script|||I Want It All|||76|||7,The Script,I Want It All,"You're not just
Just another love, this only happens once
You're not just
Just another love, this only happens once
You're not just someone I can live with
You're someone I can't live without
I want it all and then some
And then some
<\Lyric>```",The Script|||I Want It All|||76,7,love,desire,approval,"[{'label': 'love', 'score': 0.6923873424530029}, {'label': 'neutral', 'score': 0.14675427973270416}, {'label': 'desire', 'score': 0.13372820615768433}, {'label': 'approval', 'score': 0.07954542338848114}, {'label': 'disapproval', 'score': 0.04936833679676056}, {'label': 'caring', 'score': 0.017599837854504585}]"
The Script|||Anybody There|||77|||0,The Script,Anybody There,"```
<Artist name> The Script <\Artist>
<Song title> Anybody There <\Song title>
<Lyric> 
My head is saying no
But my heart keeps giving in
So hard to let it go
When it's there under my skin",The Script|||Anybody There|||77,0,disappointment,sadness,disapproval,"[{'label': 'neutral', 'score': 0.46217629313468933}, {'label': 'disappointment', 'score': 0.27551886439323425}, {'label': 'sadness', 'score': 0.17622850835323334}, {'label': 'disapproval', 'score': 0.10510753840208054}, {'label': 'annoyance', 'score': 0.035678230226039886}, {'label': 'approval', 'score': 0.022031724452972412}]"
The Script|||Anybody There|||77|||1,The Script,Anybody There,"Well, if this is the face of a sinner
And if heaven is only for winners
Well, I don't care
'Cause I won't know anybody there",The Script|||Anybody There|||77,1,disapproval,annoyance,disappointment,"[{'label': 'neutral', 'score': 0.5327832698822021}, {'label': 'disapproval', 'score': 0.24238638579845428}, {'label': 'annoyance', 'score': 0.17579874396324158}, {'label': 'disappointment', 'score': 0.04712260141968727}, {'label': 'approval', 'score': 0.03524452820420265}, {'label': 'realization', 'score': 0.023055987432599068}]"
The Script|||Anybody There|||77|||2,The Script,Anybody There,"Thought that I'd let it slide
But it's me that's slipping in
Thought that I'd go for a ride
Before this crash I'm dying in",The Script|||Anybody There|||77,2,sadness,disappointment,realization,"[{'label': 'neutral', 'score': 0.4021814465522766}, {'label': 'sadness', 'score': 0.34682130813598633}, {'label': 'disappointment', 'score': 0.12514300644397736}, {'label': 'realization', 'score': 0.11507105082273483}, {'label': 'fear', 'score': 0.0710858553647995}, {'label': 'nervousness', 'score': 0.02957162819802761}]"
The Script|||Anybody There|||77|||3,The Script,Anybody There,"Well, if I'm judged on the life I've been living
And if heaven is not so forgiving
Well, I don't care
'Cause I won't know anybody there
I don't care 'cause I won't know anybody there",The Script|||Anybody There|||77,3,annoyance,disapproval,disappointment,"[{'label': 'neutral', 'score': 0.4015484154224396}, {'label': 'annoyance', 'score': 0.3138428032398224}, {'label': 'disapproval', 'score': 0.2359834611415863}, {'label': 'disappointment', 'score': 0.06535916030406952}, {'label': 'anger', 'score': 0.040698885917663574}, {'label': 'approval', 'score': 0.020652007311582565}]"
The Script|||Anybody There|||77|||4,The Script,Anybody There,"Well, if I'm judged on the life I've been living
And if heaven is not so forgiving
Well, I don't care
'Cause I won't know anybody there
I don't care 'cause I won't know anybody there
Oh, I don't care 'cause I won't know anybody there",The Script|||Anybody There|||77,4,annoyance,disapproval,disappointment,"[{'label': 'annoyance', 'score': 0.3939845860004425}, {'label': 'neutral', 'score': 0.27860140800476074}, {'label': 'disapproval', 'score': 0.21963579952716827}, {'label': 'disappointment', 'score': 0.09192731976509094}, {'label': 'anger', 'score': 0.07314509898424149}, {'label': 'realization', 'score': 0.018254050984978676}]"
The Script|||Anybody There|||77|||5,The Script,Anybody There,"Is there anybody there?
Is there anybody there?
Is there anybody there?
<\Lyric>```",The Script|||Anybody There|||77,5,curiosity,confusion,annoyance,"[{'label': 'curiosity', 'score': 0.5157292485237122}, {'label': 'neutral', 'score': 0.4110799729824066}, {'label': 'confusion', 'score': 0.3359818160533905}, {'label': 'annoyance', 'score': 0.007434172555804253}, {'label': 'approval', 'score': 0.0055364822037518024}, {'label': 'surprise', 'score': 0.004684143234044313}]"
The Script|||Home Is Where the Hurt Is|||78|||0,The Script,Home Is Where the Hurt Is,"```
<Artist name> The Script <\Artist>
<Song title> Home Is Where the Hurt Is <\Song title>
<Lyric> 
I went lookin' for ghosts amongst the skin and the bones
Skeletons we thought we buried but they feel so close
Standin' six foot four, feelin' four foot six
The man that can't be moved is still that little kid
Still a mark on the wall where fists went through
Young man's anger at an old man's rules
When you go back, the good and the bad come back to you",The Script|||Home Is Where the Hurt Is|||78,0,realization,annoyance,approval,"[{'label': 'neutral', 'score': 0.8890168070793152}, {'label': 'realization', 'score': 0.061682261526584625}, {'label': 'annoyance', 'score': 0.03169684857130051}, {'label': 'approval', 'score': 0.024943958967924118}, {'label': 'disappointment', 'score': 0.02062895894050598}, {'label': 'sadness', 'score': 0.009035283699631691}]"
The Script|||Home Is Where the Hurt Is|||78|||1,The Script,Home Is Where the Hurt Is,"Sometimes home is where the hurt is
And that's why we run so far
But you never get away from
Your daddy's eyes and your mother's heart
They did all the fighting
But we bear all the scars
In a world where no one's perfect
It's the things that break us
That make us who we are",The Script|||Home Is Where the Hurt Is|||78,1,sadness,realization,disappointment,"[{'label': 'neutral', 'score': 0.5239070653915405}, {'label': 'sadness', 'score': 0.26784002780914307}, {'label': 'realization', 'score': 0.12847642600536346}, {'label': 'disappointment', 'score': 0.1187426969408989}, {'label': 'approval', 'score': 0.06203505024313927}, {'label': 'annoyance', 'score': 0.02383328601717949}]"
The Script|||Home Is Where the Hurt Is|||78|||2,The Script,Home Is Where the Hurt Is,"And we are who we are
And we are who we are
And we are who we are
Yeah, we are",The Script|||Home Is Where the Hurt Is|||78,2,approval,realization,annoyance,"[{'label': 'neutral', 'score': 0.7510153651237488}, {'label': 'approval', 'score': 0.22926102578639984}, {'label': 'realization', 'score': 0.07728361338376999}, {'label': 'annoyance', 'score': 0.006344309542328119}, {'label': 'optimism', 'score': 0.005366435740143061}, {'label': 'confusion', 'score': 0.005118027329444885}]"
The Script|||Home Is Where the Hurt Is|||78|||3,The Script,Home Is Where the Hurt Is,"Oh, family drama, family trauma
Strangers are hard but family's harder
Cuts lead to scars and the scars get larger
The deeper the cut, the thicker the armour
Ohana, Ohana, no one left behind
We're broken to pieces but the pieces are mine",The Script|||Home Is Where the Hurt Is|||78,3,sadness,disappointment,realization,"[{'label': 'sadness', 'score': 0.7465885281562805}, {'label': 'neutral', 'score': 0.2796004116535187}, {'label': 'disappointment', 'score': 0.06637144833803177}, {'label': 'realization', 'score': 0.03849673271179199}, {'label': 'approval', 'score': 0.021673506125807762}, {'label': 'grief', 'score': 0.02093620039522648}]"
The Script|||Home Is Where the Hurt Is|||78|||4,The Script,Home Is Where the Hurt Is,"And we are who we are
And we are who we are
And we are who we are
Yeah, we are
And we are who we are
And we are who we are
And we are who we are
It's the thing that break us
That make us who we are
<\Lyric>```",The Script|||Home Is Where the Hurt Is|||78,4,realization,approval,annoyance,"[{'label': 'neutral', 'score': 0.8499645590782166}, {'label': 'realization', 'score': 0.08533556759357452}, {'label': 'approval', 'score': 0.06498393416404724}, {'label': 'annoyance', 'score': 0.013206896372139454}, {'label': 'disappointment', 'score': 0.010347896255552769}, {'label': 'sadness', 'score': 0.007001818623393774}]"
The Script|||Gone|||79|||0,The Script,Gone,"```
<Artist name> The Script <\Artist>
<Song title> Gone <\Song title>
<Lyric> 
Is this a nightmare? Say it's all a dream
Tell me in the morning you'll be here with me
I'll even pray, just show me where to kneel
Anything to try to numb this pain I feel",The Script|||Gone|||79,0,curiosity,caring,sadness,"[{'label': 'curiosity', 'score': 0.3543972969055176}, {'label': 'neutral', 'score': 0.20572811365127563}, {'label': 'caring', 'score': 0.17752596735954285}, {'label': 'sadness', 'score': 0.09186023473739624}, {'label': 'confusion', 'score': 0.07617493718862534}, {'label': 'desire', 'score': 0.04147765412926674}]"
The Script|||Gone|||79|||1,The Script,Gone,"Gone too soon
But you made one hell of an exit
The world ain't the same since you left it",The Script|||Gone|||79,1,sadness,disappointment,annoyance,"[{'label': 'neutral', 'score': 0.38925808668136597}, {'label': 'sadness', 'score': 0.3426298201084137}, {'label': 'disappointment', 'score': 0.23866921663284302}, {'label': 'annoyance', 'score': 0.08824335038661957}, {'label': 'anger', 'score': 0.019457116723060608}, {'label': 'realization', 'score': 0.018803037703037262}]"
The Script|||Gone|||79|||2,The Script,Gone,"Like a shooting star across the sky
In a second you were gone
Why do stars that light up twice as bright
Only burn for half as long?
Then it's gone",The Script|||Gone|||79,2,curiosity,confusion,disappointment,"[{'label': 'neutral', 'score': 0.2845754027366638}, {'label': 'curiosity', 'score': 0.2029569149017334}, {'label': 'confusion', 'score': 0.19853945076465607}, {'label': 'disappointment', 'score': 0.18181899189949036}, {'label': 'surprise', 'score': 0.09706845134496689}, {'label': 'realization', 'score': 0.050017714500427246}]"
